Nom_Gare;Trigramme;Segment(s) DRG;Position géographique;Code commune;Code_UIC;Id_Gare
Belfort - Montbéliard TGV;BFB;A;47.585937, 6.897687;90068;87300822;4f2a074d-654b-406e-87db-66811f741d6d
Bellac;BLL;C;46.1252044, 1.0461168;87011;87592485;f3acc88d-3653-446d-b2a4-f9c3a08eca07
Belle-Isle - Bégard;BIB;C;48.5935901, -3.3228532;22135;87473165;6f978231-c164-4260-beaf-67c41a384989
Bellegarde-sur-Valserine;BGD;A;46.109425, 5.823483;01033;87745000;88ab44f6-65e0-4524-98d3-7d18d06b8b69
Bellenaves;BLE;C;46.199256, 3.0665239;03022;87641068;e9657332-d850-426d-88f0-70536877b0c2
Bellevigny;BVD;B;46.788316, -1.4346673;85019;87486142;49eb881d-0778-454e-906a-c30683425b90
Belleville;BEE;C;48.8195721, 6.1018641;54060;87141804;6f345355-66c8-40c8-9632-6dc038b244ba
Belleville sur Sâone;BVL;B;46.111917, 4.729028;69019;87721357;52a6bae5-7ffe-478d-9419-994fee7d2fe0
Bellevue;BLU;B;48.8190033, 2.2296743;92048;87393116;185e0e5f-faae-410a-a4f3-d9cb687d1e49
Bellignat;BNI;C;46.2381265, 5.6298849;01031;87743526;d86d00f6-c44e-47d8-ad7f-49bc8a1b8d6e
Belloy - Saint-Martin;BSW;B;49.09807, 2.36135;95056;87276550;b93a0545-9ecb-47d8-bcb8-daf31d12c41f
Belvès;BES;C;44.7773978, 1.0118831;24035;87595876;c6f33cf5-e9c1-4f98-908d-93acf186e789
Belvezet;BVZ;C;44.5617971, 3.7518919;48023;87783670;04afcb54-2b9a-4c43-8017-94692b0b8d9c
Belz - Ploemel;BZP;C;47.652466, -3.0721919;56161;87476408;72d0d15d-6a55-47ca-9896-9691b33c4b00
Bénesse-Maremne;BMX;C;43.6277484, -1.3698505;40036;87673285;a26b2a42-a918-4964-b294-fb1f58d454b8
Bénestroff;BEN;C;48.90656, 6.75266;57060;87192302;7c4f9123-9156-416f-be8b-aec4ca3c721f
Benfeld;BFD;B;48.3735367, 7.584125;67028;87214122;60f06471-e933-41d2-9a7e-66971309c217
Bengy-sur-Craon;BNH;C;47.0004698, 2.7492361;18027;87576447;1af4961f-59a4-4fcb-9a87-11cf8166667f
Béning-lès-Saint-Avold;BNG;B;49.1379541, 6.8282982;57061;87193250;e4ea4bbe-88a9-4f1c-8bce-dbf5af28da51
Bergerac;BGC;B;44.857061, 0.489174;24037;87584268;bb387ade-c68d-4fc9-b7ce-8e9fc4e037f4
Bergues;BEG;B;50.96901, 2.42574;59067;87281105;71e93913-d64f-48ed-a0e5-a7b88a8aa0c6
Berlaimont;BER;C;50.1980095, 3.8105316;59068;87295808;4ec009ee-c186-4f52-b3e8-8a4ae2ededc9
Bernay;BEY;A;49.087102, 0.595634;27056;87444299;a7fa4b39-18f7-47fa-8ec8-fad4f20d09d6
Bersac-sur-Rivalier;BHA;C;46.0837459, 1.4321682;87013;87592352;abf2f76d-0214-4756-8b08-97c98407d490
Berthelming;BHN;C;48.8096475, 7.0087859;57066;87215335;3753e9e4-8fef-49b0-9adc-2e93c56966ef
Bertrichamps;BHZ;C;48.4283359, 6.7912343;54065;87141424;ee6069e3-686b-4689-ad97-0d7a4c6cd5dc
Bertry;BTD;C;50.0911265, 3.4489955;59074;87345553;4949af9b-015d-43c0-8b52-007c0c600de0
Besançon Franche-Comté TGV;BFC;A;47.307361058531725, 5.953195095062256;25035;87300863;265248a2-9a80-496c-8286-9085189a9a30
Besançon Mouillère;BNM;C;47.240372, 6.03391;25056;87718015;d5fcdfca-79b9-4ffb-950a-43ef4184cc00
Besançon Viotte;BNV;A;47.247019, 6.022003;25056;87718007;576279f4-3b59-411f-85d1-fd5d8ca71064
Beslé;BIQ;C;47.6988788, -1.8706374;44067;87471219;9fa3f2a2-7d6e-4156-9123-6661565afe78
Bessancourt;BSR;B;49.03576, 2.21004;95060;87276642;b7b4da92-f0bd-442a-9f4a-7be0f2f0575d
Bessay-sur-Allier;BSS;C;46.4435849, 3.3606477;03025;87696336;7e6b3cd4-536d-4165-a83f-b62a40849db6
Bétaille;BIK;C;44.9424281, 1.7344108;46028;87594747;5aabe3a2-fb57-4f91-97da-0edce19bd2b1
Béthune;BET;B;50.52144, 2.64055;62119;87342006;839a9dda-0868-426f-a3b0-32964b939bd2
Betton;BTN;C;48.1814803, -1.6344745;35024;87471045;4d086d32-764f-4f43-82b3-63ffd62b6eef
Beuvrages;BUS;C;50.3894892, 3.5061396;59079;87343160;5dacf89c-4853-4278-af81-5928fe7f91e2
Beuvry lès Béthune;BVR;C;50.5356021, 2.6924093;62126;87342402;8bbd0c1f-525c-470e-a28e-15e047d1fa27
Beynes;BYS;B;48.8593599, 1.8755696;78062;87393363;7ad301b1-5846-477b-a9b2-f9dd41dfc848
Beynost;BNO;B;45.833915, 5.006969;01043;87723544;f5afd795-d3c8-4407-abd0-cbacb3c0bb0c
Béziers;BZS;A;43.33633, 3.218873;34032;87781005;b0e06330-c660-441b-88a7-ecbfffa4c1c3
Biache-Saint-Vaast;BIA;C;50.3162525, 2.9414975;62128;87342097;fc8a31f1-fe8e-4640-a8e9-2c1b198d7e3e
Biarritz;BIZ;A;43.459397, -1.545915;64122;87673400;5492903c-cbe2-4609-b717-8d118acc5744
Bibliothèque François Mitterrand;BFM;B;48.82984, 2.37684;75113;87328328;b86ef9b5-cf80-4bfc-a95a-e7c4e74430cf
Bidarray Pont Noblia;PBJ;C;43.2682991, -1.3453233;64124;87673699;962559a3-1db6-4e2f-bba2-3e5e58dc90db
Bidos;EON;C;43.17892, -0.6069;64126;87691949;af07fd8e-fd33-42ad-9432-23c82e5a07ba
Bièvres;BSI;B;48.7513289, 2.2157279;91064;87393546;b031a54c-12a9-447c-b15e-4a0969a86099
Biganos Facture;FAT;B;44.637384, -0.96621;33051;87582478;3aaa8134-637c-412a-a5e9-bbef3d1b7439
Bigny;BIG;C;46.8015763, 2.368638;18270;87576306;33398fa4-f276-4111-864a-764459fee29f
Billy-Montigny;BYM;B;50.41556, 2.91206;62133;87345140;3bc78bd6-0f8f-4358-a760-60a91e10f5cb
Biot;BJO;B;43.610951, 7.12609;06004;87757690;56c602f0-7b97-4c5c-b7ca-4af9c2ba961a
Bischheim;BHM;C;48.6118352, 7.7422165;67043;87212308;8b902364-2dcf-43a6-adb0-123f546b69af
Bischoffsheim;BFH;B;48.48701, 7.49772;67045;87214296;7ddb3da4-8028-4e3b-964e-2e8147a46c84
Bischwiller;BHW;B;48.765753, 7.8516536;67046;87213611;06b1bff6-cc6e-4432-abff-ca90675dc33d
Bitschwiller-lès-Thann;BWP;C;47.8273719, 7.078514;68040;87182576;6d81af42-ef07-4387-bcfa-b8a77c873bf6
Blainville - Damelevières;BLV;B;48.564971, 6.386953;54152;87141135;83218434-ff19-46fa-9bb1-14e3176154c0
Blaisy-Bas;BSB;C;47.3734427, 4.7410755;21080;87713073;b50f9e7f-f660-4add-a3a7-e1db8121711c
Blangy-sur-Bresle;BBM;C;49.9326071, 1.6259074;76101;87313809;a4f77c83-fa07-485f-834b-8abed454079a
Blangy-sur-Ternoise;BIP;C;50.424669, 2.1721585;62138;87317248;073879e7-6625-4cac-b35f-ab39989e1171
Blanquefort;BQF;B;44.917556, -0.62392;33056;87581728;3692b8ed-0091-4da9-8205-b639b0c1d00e
Blanzy;BYK;C;46.694064, 4.3913585;71040;87694612;ee2fe06e-2822-4aad-b2ae-d93b629a050e
Bléré - La Croix;BCX;B;47.3377228, 0.9877583;37091;87574475;9d6d089d-eaab-480c-81d2-fd446cee82bb
Blois - Chambord;BLO;A;47.585445, 1.323823;41018;87574004;40cc96f5-8462-47c7-8edc-1bbe86d16517
Blonville-sur-Mer - Benerville;BWB;C;49.3313919, 0.0356856;14079;87444380;264c1f0b-1c2b-4212-a5dd-570def5381e1
Boën-sur-Lignon;BOE;C;45.7413612, 4.0051544;42019;87726471;a5d50970-b38d-4550-89c4-a9af8ecf7803
Bogny-sur-Meuse;BYU;C;49.8583117, 4.7632317;08081;87172049;3d5660a9-fc7b-4578-af60-4a98e70fbf93
Bohain-en-Vermandois;BHI;B;49.9884143, 3.4431289;02095;87296269;6c4ae820-19bd-4338-9a30-314ea91d069f
Boigneville;BWI;C;48.342078, 2.3789793;91069;87684407;469f4201-4cd9-4bf6-9fbb-bc129f188e45
Bois-Colombes;BCO;B;48.91348, 2.27256;92009;87381079;1b862b71-cdef-4b4e-93a7-6ce96bfc95fa
Bois-d'Oingt - Légny;BDO;C;45.9065839, 4.575043;69111;87721787;9420b80c-7865-4972-8369-90ee9cfa24d3
Bois-le-Roi;BJR;B;48.475567, 2.691606;77037;87682203;2113e25b-70eb-4117-9ac9-1bc7c2292efa
Boisleux-au-Mont;BLX;C;50.2104665, 2.771855;62151;87342071;f3c666ad-7963-4536-93ce-41ae4e17f35a
Boisseaux;BAX;C;48.2566238, 1.9727681;45037;87543082;cfc53ef5-ff25-4378-9f61-a2dcffd2541d
Boisset;BCL;C;44.786038, 2.2497669;15021;87645184;8b07862f-58f3-4922-b263-408060362038
Boissise-le-Roi;BKR;B;48.529319, 2.572953;77040;87682518;be2e4af9-5877-4fb3-ac81-ddbc23ad81fe
Boissy-l'Aillerie;BLA;B;49.07598, 2.02513;95078;87381152;d7b29aa7-53bc-48df-9ef0-c6675c410208
Bollène La Croisière;BLN;B;44.271525, 4.707908;84019;87764357;bde10dac-8717-466c-8f24-d0832162f146
Bollwiller;BOW;B;47.8569694, 7.2672555;68043;87182709;fc4a73a2-14d9-4c83-b3ae-092752053a5b
Bologne;BOG;C;48.1986877, 5.1342228;52058;87142224;40d029db-48e6-4895-bca4-99661c0e1709
Bondy;BDY;B;48.894208, 2.4786;93010;87113407;c610489b-88bb-4641-8298-b64a9e655737
Bonnemain;BMV;C;48.4764049, -1.7654125;35029;87478065;0dc0f110-d565-4d35-9dcc-7f951d17c8e0
Bonneval;BOJ;C;48.1862958, 1.3861845;28051;87545731;b53ae364-2f87-4a55-bf93-4c4823149c4e
Bonneville;BON;B;46.077772, 6.416524;74042;87746339;0e2bbab1-fe96-4d50-9c1d-5fcdac98c5cf
Bonnières-sur-Seine;BNR;B;49.038788, 1.582205;78089;87415893;16161196-e0e0-4cdc-a83f-7038ec4e7207
Bons-en-Chablais;BAB;B;46.270046, 6.366246;74043;87745596;66c74bc9-9f00-4033-b2e8-849bc54c8363
Bonson;BSN;C;45.5221941, 4.2163084;42022;87726414;fa06ebc6-909f-42bb-a161-fe2cf1f945f8
Boran-sur-Oise;BRN;C;49.1671348, 2.362537;60086;87276444;03ff9709-9d19-4afa-8099-72611a4bc501
Bordeaux Saint-Jean;BXJ;A;44.825873, -0.556697;33063;87581009;72a31fc3-3b7f-4e0d-823f-ce3a878505de
Bords;BOR;C;45.8944625, -0.7985436;17053;87491019;f7077844-2e49-4303-87fa-cb237246068d
Bornel - Belle-Église;BBI;B;49.19471, 2.20717;60088;87276717;785bba1a-7af2-4a91-a811-0442d9839e86
Bouaye;BLQ;C;47.1380806, -1.6810992;44018;87481200;ef58e44c-28fb-4ede-b1eb-bef9d31c1a37
Boucau;BUU;C;43.5234217, -1.4905872;64140;87673095;7241487a-1845-468f-9014-653126712326
Bouchain;BAK;C;50.2780892, 3.3319096;59092;87345389;e56a5691-86cb-4e8c-a974-c8edb24f9422
Boucoiran-et-Nozières;BKW;C;43.9926943, 4.187634;30046;87775346;3709fa4c-bcef-4f60-bb59-7fe3ac075ba2
Bouffémont - Moisselles;BOF;B;49.04514, 2.32272;95091;87276485;abf73f0c-417b-4d8e-b188-7696b634b36f
Bougival;BGV;B;48.8542135, 2.1323749;78126;87382440;5652c293-a118-4045-9af9-b93e7a35d6ef
Boulainvilliers;BWR;B;48.85645, 2.275149;75116;87543181;c0a52a98-2e8c-4406-90b3-238e829c203d
Boulazac;BZC;C;45.172291, 0.772645;24053;87725473;0272dc14-616c-4ca5-9d2f-16e51eead23a
Boulogne Tintelleries;BKI;B;50.72729, 1.60904;62160;87317016;32734545-f84c-4288-8cc0-f4fc8554cc49
Boulogne-sur-Mer;BEM;B;50.7157, 1.60964;62160;87317586;a8c8647c-d75b-43e9-8284-52061b80d77e
Boulouris sur Mer;BOU;C;43.4163471, 6.8082519;83118;87757534;0fcef47c-8ce0-42cc-a460-7c86bbad75ee
Bouray;BSO;B;48.533149, 2.290596;91330;87545178;e6b4d6d3-01f0-4279-ac65-8cd9116a58f1
Bourbourg;BBU;C;50.952267, 2.1942305;59094;87281279;cbf5b938-37f9-4a77-936b-18109adb8cd1
Bourg-Bruche;BFZ;C;48.3598566, 7.1371919;67059;87214775;3a86415b-27a0-4de0-8abf-add5b65edcb3
Bourg-en-Bresse;BGB;A;46.200351, 5.215063;01053;87743005;1bcddafd-8089-46a8-ba61-dca40efac2bc
Bourg-Madame;BMD;C;42.4324069, 1.9486704;66025;87784876;69d6a16e-6acf-433f-b8d4-fd5e7e2b37b5
Bourg-Saint-Maurice;BSM;B;45.619036, 6.771273;73054;87741793;b13ec631-ff0f-4a60-82ca-9887db93610c
Bourges;BGS;A;47.094145, 2.394255;18033;87576207;7d94fa52-21a9-4757-b9a1-28504896eb9d
Bourgneuf-en-Retz;BGZ;C;47.0469634, -1.9551942;44021;87481242;e5ebbf13-c05f-4cfe-88c8-56d843949fbc
Bourgoin-Jallieu;BRG;B;45.583954, 5.273401;38053;87723429;be42ead8-7fa0-46c6-baae-98433460602e
Bourgtheroulde - Thuit-Hébert;BGT;C;49.3174381, 0.8383198;27637;87415323;0654dd07-e220-4922-8bec-e90fecd14791
Bournezeau;BNZ;C;46.6518258, -1.1806169;85034;87486324;a6eeca46-f988-4ddd-9129-b62d8f5c422b
Bourron-Marlotte - Grez;BOM;B;48.3326884, 2.6924552;77048;87684118;506de496-2f5e-4a3c-b002-46a9cfc373bd
Boussay - La Bruffière;BBF;C;47.0505741, -1.1828046;44022;87481176;1dbf12c2-64fe-46c2-9032-30059f884350
Boussens;BQY;B;43.179617, 0.972543;31084;87611095;2b3ede63-56f8-4d25-88bc-176fda7f100e
Boussy-Saint-Antoine;BXI;B;48.680893, 2.532726;91097;87682138;6c4f7184-215c-4eca-aaf4-92f938622d99
Bouthéon;BOH;C;45.5246289, 4.2777187;42005;87726216;ef97f38f-062d-41fe-9d19-88d67ea02866
Boutigny-sur-Essonne;BJN;B;48.43495, 2.37636;91099;87681478;629bea16-4d2b-4451-8296-d7759d045d94
Boves;BOV;C;49.8462355, 2.3981165;80131;87313213;c3be5640-cdf6-454c-992c-b11679ddcdc0
Bram;BRA;B;43.2441014, 2.1191467;11049;87615054;3abe04af-a5e1-464a-a935-e3dc6190cc35
Brandérion;BPZ;C;47.7823179, -3.1940402;56021;87476242;b1186fd3-0993-4ce7-8c54-f0956924aa89
Brassac-les-Mines - Sainte-Florine;BLM;B;45.414246, 3.330167;63050;87734244;182e6195-2533-440a-9f0e-069d89dbf920
Brax - Léguevin;BXL;B;43.614887, 1.236922;31088;87611822;06c126cf-8089-44c1-8bfb-1678b31f7b26
Brazey-en-Plaine;BEP;C;47.1314549, 5.2121276;21103;87713644;f5221f6b-8a53-4e6f-a783-4000305a6b3f
Bréauté - Beuzeville;BTB;B;49.603396, 0.417489;76141;87413344;ada93676-226b-48cb-b672-6228cda10104
Brebières;BSU;C;50.33624, 3.0142;62173;87345108;54b2a9cc-fc1c-4a67-931c-b5dc6477f24b
Breitenbach;BHH;C;48.0285326, 7.1040522;68051;87182659;ce16b179-d308-4ff0-92e0-e3ad3ae2f1dc
Brélidy - Plouëc;BYP;C;48.669204, -3.196269;22212;87473827;863f945e-9c03-4127-ac0b-f9ccd83b592b
Bressuire;BRS;C;46.8384462, -0.4963269;79049;87487249;d8d82144-6803-4b94-8613-7b5eb9015ced
Brest;BRT;A;48.38811, -4.478903;29019;87474007;a4abf140-979d-426c-9f13-8fe0e5392220
Breteil;BTU;C;48.1405713, -1.8972095;35040;87471102;28ae6364-824f-45f7-a9e5-10b5b981254d
Bretenoux - Biars;BXB;C;44.9273692, 1.8436871;46029;87594762;b0b6cee7-3fa9-4870-a90f-80c59f733deb
Breteuil;BEB;C;49.626389, 2.3845164;60039;87313247;10ac720f-af11-4403-b6b4-0157ee4069bb
Bretigny - Norges;BTQ;C;47.390044, 5.1105838;21107;87712265;5eab5774-cd84-4d72-bc8b-bb684c53341a
Brétigny-sur-Orge;BYR;B;48.606683, 2.302378;91103;87545194;80e35e25-80d8-4444-92ff-e4ec63ff599f
Bretoncelles;BTO;C;48.4326737, 0.8923825;61061;87394270;410fcbe2-a05b-4969-ac39-f02cec274ccb
Bretteville - Norrey;BVO;C;49.2034112, -0.5127396;14098;87444042;72125263-7957-4069-9737-6df853f61428
Breuil - Romain;BPR;C;49.3084141, 3.7665322;51086;87171322;b37eca00-90d7-4d49-b573-c1af050fd77e
Breuillet - Bruyères-le-Châtel;BIH;B;48.577228, 2.191721;91105;87545483;81685e4f-5234-4721-b9ff-5d5218eb0964
Breuillet Village;BRW;B;48.564776, 2.171207;91105;87545491;bf77cd53-6f5d-401d-b088-b3eb56308241
Bréval;BVA;B;48.94336, 1.54191;78107;87381624;9f084002-59db-4852-b02a-d9a2508f436c
Briançon;BRI;B;44.889853, 6.633007;05023;87763607;9dbb4416-452a-4bc7-b82c-c1604d934edc
Briare;BEW;C;47.6464312, 2.7337154;45053;87696088;817d3964-e0fa-4f4a-be84-c714eae73674
Brignac;BKX;C;45.8635812, 1.4406315;87129;87592063;d38164e5-ef30-480e-b35a-e4fee597f12b
Brignais;BGN;B;45.6737721, 4.7636596;69027;87722728;6483ea00-1e16-48d8-ad52-1ab3b88680de
Brignoud;BNU;B;45.26245, 5.901472;38547;87747451;745a4327-97b4-4d74-ad3f-25ede474fdf7
Brimeux;BWM;C;50.4470409, 1.8313826;62177;87317180;d46e0d82-f52a-46ae-8eb5-de921b5ffe77
Brion - Montréal-la-Cluse;BMC;C;46.1757013, 5.5585203;01063;87131961;cb32fbc7-c9db-46e0-8177-ed8d86e7f715
Brionne;BEU;C;49.1964187, 0.7115304;27116;87415364;c29e5508-be87-4938-945f-1310675b91d7
Brioude;BRD;B;45.3006493, 3.3786344;43040;87734269;45a1bcbc-7c3f-4742-9963-4e7f1001e57d
Briouze;BZN;C;48.7018622, -0.3682036;61063;87448084;b5f4a890-4ff5-46bb-983b-d63042168bcb
Brive-la-Gaillarde;BLG;A;45.152618, 1.528655;19031;87594002;b6e18100-d3f6-4702-b661-031af45630e5
Broons;BOS;C;48.3332957, -2.2356578;22020;87473074;b35dc855-2aaf-4098-bd3b-5e78cce565fa
Brou;BRO;B;48.2157588, 1.1606705;28061;87394452;2a3c6648-75a3-4503-8303-e3bc85170100
Broye;BQK;C;46.8619444, 4.2960996;71063;87694166;5e3ae877-adec-427d-bc72-0818ca949862
Bruges;BGH;C;44.8870124, -0.609445;33075;87581736;9caef205-e4ae-45d7-8d9f-8bd01ae3a837
Brumath;BAH;B;48.7331082, 7.7004016;67067;87212134;73d2a08a-9b44-4545-824d-8fca0ed82157
Brunémont;BPN;C;50.2783197, 3.1453509;59115;87345439;429ccb13-01d8-4c40-91da-a65e14c35279
Brunoy;BNY;B;48.699112, 2.506422;91114;87682120;74b459fa-c74d-4d5f-bb4f-816841d105f2
Bruyères;BUY;B;48.204895, 6.7187638;88078;87144154;8cf07b51-916b-4196-b3ed-582f9d00cc87
Bruyères-sur-Oise;BRK;B;49.1552098, 2.3259636;95116;87276451;029700c4-a350-4c9a-9122-d0f7c86dc9ae
Bruz;BRZ;B;48.0286, -1.7518088;35047;87471037;e8c8670d-6b0a-4a3f-bc37-6e4c9e8fd141
Bueil;BUE;B;48.9253816, 1.4435896;27119;87387092;8b6f62a4-46ee-4458-b7df-4d45fa8afe22
Bugeat;BUG;C;45.6005968, 1.9248147;19033;87592162;986ef237-ac8e-4a79-9ec8-7319758d3d75
Buire-sur-l'Ancre;BXA;C;49.9647735, 2.5981885;80151;87316067;9e3a6142-8679-4c55-a165-2b6dd3fb2e1a
Bully - Grenay;BGF;B;50.44843, 2.73317;62186;87342105;7707beaf-4f8f-4cc2-9fde-3c22a9455efd
Buno - Gironville;BQV;C;48.370847, 2.3871153;91121;87681510;a3f119b5-a1d9-4662-9953-60d0ffc82013
Busigny;BSY;C;50.0397236, 3.4461174;59118;87296244;d492100a-7787-4fdf-a204-7d8034f917c7
Bussac-Forêt;BMR;C;45.211928, -0.3682457;17074;87491191;cac93938-d1e7-49c5-9bc6-d0f8eac54a4b
Busseau sur Creuse;BUC;C;46.1230257, 2.0229244;23001;87597708;1d1f5a7b-2175-466c-8e7c-74f5b0d61135
Bussière-Galant;BGA;C;45.6076224, 1.0261372;87027;87592741;91182558-e82f-470c-8738-d7f93aafeff5
Buzy en Béarn;BUZ;C;43.1482723, -0.4558864;64157;87672634;e569015b-e288-49d5-a78e-3415076cfc90
Byans-sur-Doubs;BYB;C;47.1185334, 5.8520589;25105;87718122;e2ed0d04-2d79-422b-871b-21ecf0066e22
Cadaujac;CDJ;C;44.7520628, -0.5376186;33080;87582684;0460f144-0849-47d1-be0c-7ba4bf9a6ba8
Caen;CAE;A;49.176354, -0.347613;14118;87444000;23fa0284-8093-4f64-af15-5ed51248821c
Caffiers;CAF;C;50.8500679, 1.8120345;62191;87317321;ffc79ca4-5fe6-4fcc-a4d3-97897ad60b8a
Cagnes-sur-Mer;CGM;B;43.65813, 7.14864;06027;87756320;92fece8a-ca5e-4019-9ec7-2a29ce7e9210
Cahors;CAH;B;44.449275, 1.433325;46042;87613000;31076095-3cc0-4f0c-8026-6a974cae71d6
Calais;CSV;B;50.953481, 1.850819;62193;87317263;3043a54b-c4a2-44fe-8a87-768b8348aa74
Calais - Fréthun;FHS;B;50.901221, 1.810891;62360;87281071;3edd6acd-6c12-49e3-ab19-09ab9bece048
Callac;CCF;C;48.4062201, -3.419782;22025;87473546;1ac7f8ba-13f2-4cab-be1f-67b4f07cdd31
Calonne-Ricouart;CPC;C;50.4827036, 2.4812098;62194;87342543;a0127e58-bf68-49f6-b406-fd47c76dc1a3
Cambo-les-Bains;CPQ;C;43.3656242, -1.3966849;64160;87673657;ca0f096a-11da-433e-91a2-7103d74a028b
Cambrai;CAM;B;50.17662, 3.24118;59122;87345520;487015aa-d97b-48a8-94eb-a0cc7f68bf58
Campagnac - Saint-Geniez;CNT;C;44.4219559, 3.0664008;12047;87783340;3572ba7c-ba70-45ab-9983-c7218a03e7ab
Cannes;CAN;A;43.553839, 7.019682;06029;87757625;f07ba0be-e405-4013-bba5-c819741ff790
Cannes La Bocca;CAB;B;43.548787, 6.986601;06029;87757617;330b2bdd-4334-4925-8554-eb481aa9254e
Cantin;CNK;C;50.3124545, 3.121943;59126;87345413;20914bb5-bb5d-4d8b-a705-4b3131e3020f
Cap-d'Ail;KAI;B;43.7205382, 7.3943362;06032;87756395;bc9339ba-ceca-4766-8d23-72d56aa614fc
Capdenac;CDC;B;44.5782458, 2.0779632;12052;87613109;b6a4ff42-8f1e-464d-998e-15514eb08dda
Capvern;CPN;C;43.1033454, 0.3296393;65127;87671156;8c4734e6-c59b-486e-933d-666f778cf16a
Carbonne;COA;B;43.298206, 1.212531;31107;87611061;4b9d4f6e-fff0-4386-8e20-93feb94ace12
Carcassonne;CNE;A;43.218029, 2.351824;11069;87615286;85c6be48-243b-4f58-b5da-cfcbd4c4cf2e
Carentan;CAR;B;49.302482, -1.244938;50099;87447243;6f2e1e29-e910-4494-9224-cde19b281458
Carhaix-Plouguer;CRX;C;48.2780022, -3.5622173;29024;87473504;c4386a1a-2cda-4822-80f8-4fa38af516b0
Carignan;CAG;C;49.6285736, 5.1684754;08090;87172353;5e551f1c-ad97-4049-bb24-36eb33cce97a
Carmaux;CMX;B;44.048782, 2.152401;81060;87615625;f946c0be-710c-4d9f-a81e-4f7bb86d2593
Carnoët - Locarn;CCN;C;48.3405242, -3.4908822;22128;87473561;aa0889ff-ac53-4923-84b6-5e4b74051734
Carnoles;KRL;B;43.76203, 7.48139;06104;87756478;3fcb4d22-ee72-452a-b61d-cd5a95a84895
Carnoules;CNS;B;43.2974104, 6.1862531;83033;87755371;c2c15105-3b4a-4f5d-859b-794b66bebe06
Carpentras;IIM;B;44.0499488, 5.044141;84031;87765735;8684ac29-8f8e-41d2-b453-437a929b2e74
Carry-le-Rouet;CRR;C;43.336592, 5.153594;13021;87753566;aa033f6e-bb4c-4c2c-a9e5-be6289f9744e
Casino Lacroix Laval;CCL;C;45.7878115, 4.7309383;69250;87208553;37af23c5-2db3-4368-8a24-566bb32b01ab
Cassel;CRD;B;50.7875916, 2.4599722;59054;87281139;5b953795-c588-405d-afd2-1fd9bae17ce9
Cassis;CSI;B;43.23406, 5.553055;13022;87751776;3769a7e6-2536-4826-bc34-04df57f8ea1f
Castelnau-d'Estrétefonds;CDF;B;43.786196, 1.341761;31118;87611665;507ff14b-a91c-4caf-a5d8-6dea5dabbed6
Castelnaudary;CTY;B;43.312292, 1.95039;11076;87615039;9ed9375f-1b21-4561-99b0-43716cfb3600
Castelsarrasin;CTN;B;44.0403503, 1.1143954;82033;87611897;1980f215-a482-412c-82cd-065354641a9f
Castillon-la-Bataille;CIO;B;44.856999, -0.04066;33108;87584136;8433cb3d-c5dc-4d70-aa76-074b0cf7ee19
Castres;CTR;B;43.599131, 2.231223;81065;87615468;c5fcb483-95c8-48c0-9e8a-992623d2619c
Cattenières;CTT;C;50.1280738, 3.3337877;59138;87345587;1bfe96e3-f29b-4d31-ae0d-f4a95d4c0d7d
Caudéran Mérignac;CUD;C;44.84288, -0.6274337;33063;87581538;5b3691c7-784e-4ad6-aec5-f2bdd42950e0
Caudrot;KDT;C;44.5801152, -0.1452784;33111;87582841;96671449-80b2-447b-80be-ee83299aa9aa
Caudry;CAU;B;50.11146, 3.40983;59139;87345561;8ca4cb28-f8aa-4ef6-a129-5747ef6900ca
Caulnes;CUL;C;48.2844264, -2.155593;22032;87473066;2419fa41-26b9-4fba-bd59-8ebb1ebf6977
Caussade;CSD;B;44.1622668, 1.5336541;82037;87613356;633056e9-45a6-436e-9ee3-1a2411d0f87a
Cavaillon;CVN;B;43.834554, 5.043613;84035;87765503;2112f0da-6193-486d-b30a-aed6c54ac027
Cavignac;CGC;C;45.105163, -0.382243;33114;87491217;d0b12c0b-de99-4b00-b920-18c906ee3f72
Cazères;CZG;B;43.212834, 1.083106;31135;87611079;26c3d8dd-edc2-4fa1-8114-af2c0c762105
Ceilhes - Roqueredonde;COQ;C;43.8122656, 3.1551583;34233;87781542;c5739808-cb7a-46f1-bca8-17a949f80335
Cenon;CBX;B;44.8563465, -0.5336487;33119;87581595;5fff0671-e78f-4aa1-af6d-4ba40b84d9dd
Cerbère;CER;C;42.4417732, 3.1634033;66048;87785006;d3ecff03-36cd-4ce0-9789-9a3d54452f85
Cercottes;CCT;C;47.9861553, 1.8849813;45062;87543033;8465982c-5c04-411f-bcf1-753799897810
Cercy-la-Tour;CLT;C;46.8578816, 3.6452029;58046;87696492;065e39b3-d49a-4047-8bcb-46c08c5b1b8d
Cergy le Haut;CJV;B;49.0484932, 2.0118725;95127;87382655;ae72b313-b843-42a9-bd63-ff02ef4cff8b
Cergy Préfecture;CYP;B;49.03639, 2.07982;95127;87381905;d72d5d76-9e7b-412c-8adb-f2a2c4788ce1
Cergy Saint-Christophe;CYC;B;49.0496151, 2.0343975;95127;87382499;fdd625c4-bca0-4455-ae3b-2704ee2f9f53
Cerizay;CEZ;C;46.8176878, -0.6689931;79062;87487280;f9e57b3d-27df-4348-bc25-0284661cd2a3
Cernay (Haut-Rhin);CEF;B;47.802, 7.1737;68063;87182410;1b6c6ce2-6014-440c-b2e5-3a1cac5cb29a
